"ref_area.label","indicator.label","source.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Basic","Marital status (Detailed): Widowed","2022",9.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Basic","Marital status (Detailed): Divorced or legally separated","2022",39.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Intermediate","Marital status (Detailed): Total","2022",48.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Intermediate","Marital status (Detailed): Single","2022",57.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Intermediate","Marital status (Detailed): Married","2022",48.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Intermediate","Marital status (Detailed): Widowed","2022",15.5,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Intermediate","Marital status (Detailed): Divorced or legally separated","2022",53.3,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Advanced","Marital status (Detailed): Total","2022",68.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Advanced","Marital status (Detailed): Single","2022",81.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Advanced","Marital status (Detailed): Married","2022",66.9,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Advanced","Marital status (Detailed): Widowed","2022",24.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Female","Education (Aggregate levels): Advanced","Marital status (Detailed): Divorced or legally separated","2022",69,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): Total","Marital status (Aggregate): Total","2022",62.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): Total","Marital status (Aggregate): Single / Widowed / Divorced","2022",59.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): Total","Marital status (Aggregate): Married / Union / Cohabiting","2022",64.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 0. Early childhood education","Marital status (Aggregate): Total","2022",31.2,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 0. Early childhood education","Marital status (Aggregate): Single / Widowed / Divorced","2022",26.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 0. Early childhood education","Marital status (Aggregate): Married / Union / Cohabiting","2022",39.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 1. Primary education","Marital status (Aggregate): Total","2022",47.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 1. Primary education","Marital status (Aggregate): Single / Widowed / Divorced","2022",42.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 1. Primary education","Marital status (Aggregate): Married / Union / Cohabiting","2022",51.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 2. Lower secondary education","Marital status (Aggregate): Total","2022",39.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 2. Lower secondary education","Marital status (Aggregate): Single / Widowed / Divorced","2022",31.7,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 2. Lower secondary education","Marital status (Aggregate): Married / Union / Cohabiting","2022",51.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 3. Upper secondary education","Marital status (Aggregate): Total","2022",56.1,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"United States","Labour force participation rate by sex, education and marital status (%)","LFS - Current Population Survey","Sex: Total","Education (ISCED-11): 3. Upper secondary education","Marital status (Aggregate): Single / Widowed / Divorced","2022",54.6,,,,"Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
