"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag.Codes"
"BEL","SOCEXP","TOTNET","PC_GDP","A",2015,26.176,NA
"BEL","SOCEXP","TOTNET","PC_GDP","A",2017,25.479,NA
"BEL","SOCEXP","TOTNET","PC_GDP","A",2019,25.614,NA
"BEL","SOCEXP","PUB","USD_CAP","A",1980,6392.778,NA
"BEL","SOCEXP","PUB","USD_CAP","A",1981,6796.02,NA
"BEL","SOCEXP","PUB","USD_CAP","A",1982,6995.745,NA
"BEL","SOCEXP","PUB","USD_CAP","A",1983,7092.782,NA
"BEL","SOCEXP","PUB","USD_CAP","A",1984,7045.119,NA
"BEL","SOCEXP","PUB","USD_CAP","A",1985,7401.203,NA
"BEL","SOCEXP","PUB","USD_CAP","A",1986,7484.434,NA
"BEL","SOCEXP","PUB","USD_CAP","A",1987,7579.85,NA
"BEL","SOCEXP","PUB","USD_CAP","A",1988,7853.9,NA
"BEL","SOCEXP","PUB","USD_CAP","A",1989,7824.274,NA
"BEL","SOCEXP","PUB","USD_CAP","A",1990,8149.438,NA
"BEL","SOCEXP","PUB","USD_CAP","A",1991,8524.689,NA
"BEL","SOCEXP","PUB","USD_CAP","A",1992,8283.288,NA
"BEL","SOCEXP","PUB","USD_CAP","A",1993,8525.688,NA
"BEL","SOCEXP","PUB","USD_CAP","A",1994,8567.778,NA
"BEL","SOCEXP","PUB","USD_CAP","A",1995,8931.463,NA
"BEL","SOCEXP","PUB","USD_CAP","A",1996,9256.945,NA
"BEL","SOCEXP","PUB","USD_CAP","A",1997,9213.582,NA
"BEL","SOCEXP","PUB","USD_CAP","A",1998,9373.897,NA
"BEL","SOCEXP","PUB","USD_CAP","A",1999,9607.087,NA
"BEL","SOCEXP","PUB","USD_CAP","A",2000,9507.71,NA
"BEL","SOCEXP","PUB","USD_CAP","A",2001,9767.9,NA
"BEL","SOCEXP","PUB","USD_CAP","A",2002,10046.829,NA
"BEL","SOCEXP","PUB","USD_CAP","A",2003,10338.959,NA
"BEL","SOCEXP","PUB","USD_CAP","A",2004,10561.859,NA
"BEL","SOCEXP","PUB","USD_CAP","A",2005,10686.273,NA
"BEL","SOCEXP","PUB","USD_CAP","A",2006,10847.343,NA
"BEL","SOCEXP","PUB","USD_CAP","A",2007,11047.575,NA
"BEL","SOCEXP","PUB","USD_CAP","A",2008,11645.882,NA
"BEL","SOCEXP","PUB","USD_CAP","A",2009,12302.138,NA
"BEL","SOCEXP","PUB","USD_CAP","A",2010,12397.761,NA
"BEL","SOCEXP","PUB","USD_CAP","A",2011,12641.56,NA
"BEL","SOCEXP","PUB","USD_CAP","A",2012,12593.456,NA
"BEL","SOCEXP","PUB","USD_CAP","A",2013,12762.381,NA
"BEL","SOCEXP","PUB","USD_CAP","A",2014,12930.84,NA
"BEL","SOCEXP","PUB","USD_CAP","A",2015,13424.129,NA
"BEL","SOCEXP","PUB","USD_CAP","A",2016,13232.663,NA
"BEL","SOCEXP","PUB","USD_CAP","A",2017,13323.954,NA
"BEL","SOCEXP","PUB","USD_CAP","A",2018,13546.204,NA
"BEL","SOCEXP","PUB","USD_CAP","A",2019,13691.052,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",1980,1.53,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",1981,1.633,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",1982,1.99,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",1983,1.997,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",1984,2.099,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",1985,2.219,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",1986,2.382,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",1987,2.462,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",1988,2.782,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",1989,2.986,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",1990,3.398,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",1991,3.742,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",1992,4.079,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",1993,4.28,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",1994,4.343,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",1995,4.435,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",1996,4.605,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",1997,4.751,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",1998,5.079,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",1999,4.929,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",2000,4.974,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",2001,5.248,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",2002,5.359,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",2003,5.308,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",2004,5.427,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",2005,5.455,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",2006,5.479,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",2007,5.306,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",2008,4.876,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",2009,5.024,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",2010,5.265,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",2011,5.232,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",2012,5.405,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",2013,5.551,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",2014,5.699,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",2015,6.184,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",2016,6.168,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",2017,7.072,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",2018,7.065,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",2019,7.109,NA
"CAN","SOCEXP","PRIV","PC_GDP","A",2020,7.426,NA
"CAN","SOCEXP","PUB","PC_GDP","A",1980,13.148,NA
"CAN","SOCEXP","PUB","PC_GDP","A",1981,13.622,NA
"CAN","SOCEXP","PUB","PC_GDP","A",1982,15.918,NA
"CAN","SOCEXP","PUB","PC_GDP","A",1983,16.088,NA
"CAN","SOCEXP","PUB","PC_GDP","A",1984,15.789,NA
"CAN","SOCEXP","PUB","PC_GDP","A",1985,16.262,NA
"CAN","SOCEXP","PUB","PC_GDP","A",1986,16.202,NA
"CAN","SOCEXP","PUB","PC_GDP","A",1987,15.924,NA
"CAN","SOCEXP","PUB","PC_GDP","A",1988,15.726,NA
"CAN","SOCEXP","PUB","PC_GDP","A",1989,16.091,NA
"CAN","SOCEXP","PUB","PC_GDP","A",1990,17.391,NA
"CAN","SOCEXP","PUB","PC_GDP","A",1991,19.612,NA
"CAN","SOCEXP","PUB","PC_GDP","A",1992,20.261,NA
"CAN","SOCEXP","PUB","PC_GDP","A",1993,20.198,NA
"CAN","SOCEXP","PUB","PC_GDP","A",1994,19.111,NA
"CAN","SOCEXP","PUB","PC_GDP","A",1995,18.209,NA
"CAN","SOCEXP","PUB","PC_GDP","A",1996,17.405,NA
"CAN","SOCEXP","PUB","PC_GDP","A",1997,16.786,NA
"CAN","SOCEXP","PUB","PC_GDP","A",1998,16.87,NA
"CAN","SOCEXP","PUB","PC_GDP","A",1999,15.883,NA
"CAN","SOCEXP","PUB","PC_GDP","A",2000,15.592,NA
"CAN","SOCEXP","PUB","PC_GDP","A",2001,16.02,NA
"CAN","SOCEXP","PUB","PC_GDP","A",2002,16.029,NA
"CAN","SOCEXP","PUB","PC_GDP","A",2003,16.099,NA
"CAN","SOCEXP","PUB","PC_GDP","A",2004,16.098,NA
"CAN","SOCEXP","PUB","PC_GDP","A",2005,15.953,NA
"CAN","SOCEXP","PUB","PC_GDP","A",2006,16.346,NA
"CAN","SOCEXP","PUB","PC_GDP","A",2007,16.264,NA
"CAN","SOCEXP","PUB","PC_GDP","A",2008,16.352,NA
"CAN","SOCEXP","PUB","PC_GDP","A",2009,18.085,NA
"CAN","SOCEXP","PUB","PC_GDP","A",2010,17.6,NA
"CAN","SOCEXP","PUB","PC_GDP","A",2011,17.093,NA
"CAN","SOCEXP","PUB","PC_GDP","A",2012,17.222,NA
"CAN","SOCEXP","PUB","PC_GDP","A",2013,16.986,NA
"CAN","SOCEXP","PUB","PC_GDP","A",2014,16.913,NA
"CAN","SOCEXP","PUB","PC_GDP","A",2015,17.934,NA
"CAN","SOCEXP","PUB","PC_GDP","A",2016,18.296,NA
"CAN","SOCEXP","PUB","PC_GDP","A",2017,18.029,NA
"CAN","SOCEXP","PUB","PC_GDP","A",2018,18.004,NA
"CAN","SOCEXP","PUB","PC_GDP","A",2019,18.784,NA
"CAN","SOCEXP","PUB","PC_GDP","A",2020,24.911,NA
"CAN","SOCEXP","PUBNET","PC_GDP","A",1995,16.967,NA
"CAN","SOCEXP","PUBNET","PC_GDP","A",1997,15.695,NA
"CAN","SOCEXP","PUBNET","PC_GDP","A",1999,14.882,NA
"CAN","SOCEXP","PUBNET","PC_GDP","A",2001,15.299,NA
"CAN","SOCEXP","PUBNET","PC_GDP","A",2003,15.355,NA
"CAN","SOCEXP","PUBNET","PC_GDP","A",2005,15.276,NA
"CAN","SOCEXP","PUBNET","PC_GDP","A",2007,15.765,NA
"CAN","SOCEXP","PUBNET","PC_GDP","A",2009,17.686,NA
"CAN","SOCEXP","PUBNET","PC_GDP","A",2011,16.736,NA
"CAN","SOCEXP","PUBNET","PC_GDP","A",2013,16.625,NA
"CAN","SOCEXP","PUBNET","PC_GDP","A",2015,17.46,NA
"CAN","SOCEXP","PUBNET","PC_GDP","A",2017,17.505,NA
"CAN","SOCEXP","TOTNET","PC_GDP","A",1995,20.213,NA
"CAN","SOCEXP","TOTNET","PC_GDP","A",1997,19.125,NA
"CAN","SOCEXP","TOTNET","PC_GDP","A",1999,18.481,NA
"CAN","SOCEXP","TOTNET","PC_GDP","A",2001,19.296,NA
"CAN","SOCEXP","TOTNET","PC_GDP","A",2003,19.451,NA
"CAN","SOCEXP","TOTNET","PC_GDP","A",2005,19.467,NA
"CAN","SOCEXP","TOTNET","PC_GDP","A",2007,19.958,NA
"CAN","SOCEXP","TOTNET","PC_GDP","A",2009,21.67,NA
"CAN","SOCEXP","TOTNET","PC_GDP","A",2011,20.85,NA
"CAN","SOCEXP","TOTNET","PC_GDP","A",2013,21.016,NA
"CAN","SOCEXP","TOTNET","PC_GDP","A",2015,22.411,NA
"CAN","SOCEXP","TOTNET","PC_GDP","A",2017,23.115,NA
"CAN","SOCEXP","PUB","USD_CAP","A",1980,3774.474,NA
"CAN","SOCEXP","PUB","USD_CAP","A",1981,3926.549,NA
"CAN","SOCEXP","PUB","USD_CAP","A",1982,4459.567,NA
"CAN","SOCEXP","PUB","USD_CAP","A",1983,4617.65,NA
"CAN","SOCEXP","PUB","USD_CAP","A",1984,4740.643,NA
"CAN","SOCEXP","PUB","USD_CAP","A",1985,5033.108,NA
"CAN","SOCEXP","PUB","USD_CAP","A",1986,5092.596,NA
"CAN","SOCEXP","PUB","USD_CAP","A",1987,5145.748,NA
"CAN","SOCEXP","PUB","USD_CAP","A",1988,5202.935,NA
"CAN","SOCEXP","PUB","USD_CAP","A",1989,5324.284,NA
"CAN","SOCEXP","PUB","USD_CAP","A",1990,5648.928,NA
"CAN","SOCEXP","PUB","USD_CAP","A",1991,6208.334,NA
"CAN","SOCEXP","PUB","USD_CAP","A",1992,6425.092,NA
"CAN","SOCEXP","PUB","USD_CAP","A",1993,6533.654,NA
"CAN","SOCEXP","PUB","USD_CAP","A",1994,6362.008,NA
"CAN","SOCEXP","PUB","USD_CAP","A",1995,6144.138,NA
"CAN","SOCEXP","PUB","USD_CAP","A",1996,5946.056,NA
"CAN","SOCEXP","PUB","USD_CAP","A",1997,5916.906,NA
"CAN","SOCEXP","PUB","USD_CAP","A",1998,6147.957,NA
"CAN","SOCEXP","PUB","USD_CAP","A",1999,6037.471,NA
"CAN","SOCEXP","PUB","USD_CAP","A",2000,6119.924,NA
"CAN","SOCEXP","PUB","USD_CAP","A",2001,6350.497,NA
"CAN","SOCEXP","PUB","USD_CAP","A",2002,6459.073,NA
"CAN","SOCEXP","PUB","USD_CAP","A",2003,6565.73,NA
"CAN","SOCEXP","PUB","USD_CAP","A",2004,6706.898,NA
"CAN","SOCEXP","PUB","USD_CAP","A",2005,6783.748,NA
"CAN","SOCEXP","PUB","USD_CAP","A",2006,7053.213,NA
"CAN","SOCEXP","PUB","USD_CAP","A",2007,7072.775,NA
"CAN","SOCEXP","PUB","USD_CAP","A",2008,7034.888,NA
"CAN","SOCEXP","PUB","USD_CAP","A",2009,7580.639,NA
"CAN","SOCEXP","PUB","USD_CAP","A",2010,7524.994,NA
"CAN","SOCEXP","PUB","USD_CAP","A",2011,7435.907,NA
"CAN","SOCEXP","PUB","USD_CAP","A",2012,7553.319,NA
"CAN","SOCEXP","PUB","USD_CAP","A",2013,7554.484,NA
"CAN","SOCEXP","PUB","USD_CAP","A",2014,7622.718,NA
"CAN","SOCEXP","PUB","USD_CAP","A",2015,8074.997,NA
"CAN","SOCEXP","PUB","USD_CAP","A",2016,8268.268,NA
"CAN","SOCEXP","PUB","USD_CAP","A",2017,8277.271,NA
"CAN","SOCEXP","PUB","USD_CAP","A",2018,8335.48,NA
"CAN","SOCEXP","PUB","USD_CAP","A",2019,8590.747,NA
"CAN","SOCEXP","PUB","USD_CAP","A",2020,10991.533,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",1995,0.069,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",1996,0.087,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",1997,0.145,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",1998,0.228,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",1999,0.277,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",2000,0.325,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",2001,0.269,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",2002,0.298,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",2003,0.332,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",2004,0.335,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",2005,0.469,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",2006,0.507,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",2007,0.509,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",2008,0.592,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",2009,0.772,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",2010,0.774,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",2011,0.806,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",2012,0.962,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",2013,0.746,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",2014,0.807,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",2015,0.769,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",2016,0.822,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",2017,0.707,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",2018,0.711,NA
"CZE","SOCEXP","PRIV","PC_GDP","A",2019,0.704,NA
"CZE","SOCEXP","PUB","PC_GDP","A",1990,14.025,NA
"CZE","SOCEXP","PUB","PC_GDP","A",1991,15.077,NA
"CZE","SOCEXP","PUB","PC_GDP","A",1992,15.349,NA
"CZE","SOCEXP","PUB","PC_GDP","A",1993,15.616,NA
"CZE","SOCEXP","PUB","PC_GDP","A",1994,15.699,NA
"CZE","SOCEXP","PUB","PC_GDP","A",1995,15.965,NA
"CZE","SOCEXP","PUB","PC_GDP","A",1996,15.982,NA
"CZE","SOCEXP","PUB","PC_GDP","A",1997,16.724,NA
"CZE","SOCEXP","PUB","PC_GDP","A",1998,17.055,NA
"CZE","SOCEXP","PUB","PC_GDP","A",1999,17.698,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2000,17.859,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2001,17.807,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2002,18.545,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2003,18.679,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2004,17.842,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2005,17.904,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2006,17.573,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2007,17.357,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2008,17.658,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2009,19.933,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2010,19.503,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2011,19.555,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2012,19.858,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2013,20.657,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2014,20.063,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2015,19.257,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2016,18.864,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2017,18.922,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2018,19.095,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2019,19.459,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2020,22.619,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2021,22.496,NA
"CZE","SOCEXP","PUB","PC_GDP","A",2022,22.012,NA
"CZE","SOCEXP","PUBNET","PC_GDP","A",2001,16.416,NA
"CZE","SOCEXP","PUBNET","PC_GDP","A",2003,17.159,NA
"CZE","SOCEXP","PUBNET","PC_GDP","A",2005,16.168,NA
"CZE","SOCEXP","PUBNET","PC_GDP","A",2007,15.571,NA
"CZE","SOCEXP","PUBNET","PC_GDP","A",2009,17.907,NA
"CZE","SOCEXP","PUBNET","PC_GDP","A",2011,17.433,NA
"CZE","SOCEXP","PUBNET","PC_GDP","A",2013,18.365,NA
"CZE","SOCEXP","PUBNET","PC_GDP","A",2015,17.109,NA
"CZE","SOCEXP","PUBNET","PC_GDP","A",2017,16.838,NA
"CZE","SOCEXP","PUBNET","PC_GDP","A",2019,17.379,NA
"CZE","SOCEXP","TOTNET","PC_GDP","A",2001,16.496,NA
"CZE","SOCEXP","TOTNET","PC_GDP","A",2003,17.404,NA
"CZE","SOCEXP","TOTNET","PC_GDP","A",2005,16.54,NA
"CZE","SOCEXP","TOTNET","PC_GDP","A",2007,15.977,NA
"CZE","SOCEXP","TOTNET","PC_GDP","A",2009,18.549,NA
"CZE","SOCEXP","TOTNET","PC_GDP","A",2011,18.094,NA
"CZE","SOCEXP","TOTNET","PC_GDP","A",2013,19.013,NA
"CZE","SOCEXP","TOTNET","PC_GDP","A",2015,17.765,NA
"CZE","SOCEXP","TOTNET","PC_GDP","A",2017,17.424,NA
"CZE","SOCEXP","TOTNET","PC_GDP","A",2019,17.975,NA
"CZE","SOCEXP","PUB","USD_CAP","A",1990,3091.6,NA
"CZE","SOCEXP","PUB","USD_CAP","A",1991,2952.713,NA
"CZE","SOCEXP","PUB","USD_CAP","A",1992,2988.154,NA
"CZE","SOCEXP","PUB","USD_CAP","A",1993,3038.34,NA
"CZE","SOCEXP","PUB","USD_CAP","A",1994,3141.602,NA
"CZE","SOCEXP","PUB","USD_CAP","A",1995,3404.388,NA
"CZE","SOCEXP","PUB","USD_CAP","A",1996,3558.648,NA
"CZE","SOCEXP","PUB","USD_CAP","A",1997,3708.71,NA
"CZE","SOCEXP","PUB","USD_CAP","A",1998,3771.724,NA
"CZE","SOCEXP","PUB","USD_CAP","A",1999,3972.822,NA
"CZE","SOCEXP","PUB","USD_CAP","A",2000,4173.564,NA
"CZE","SOCEXP","PUB","USD_CAP","A",2001,4308.255,NA
"CZE","SOCEXP","PUB","USD_CAP","A",2002,4567.898,NA
"CZE","SOCEXP","PUB","USD_CAP","A",2003,4765.312,NA
"CZE","SOCEXP","PUB","USD_CAP","A",2004,4768.506,NA
"CZE","SOCEXP","PUB","USD_CAP","A",2005,5087.412,NA
"CZE","SOCEXP","PUB","USD_CAP","A",2006,5314.13,NA
"CZE","SOCEXP","PUB","USD_CAP","A",2007,5511.159,NA
"CZE","SOCEXP","PUB","USD_CAP","A",2008,5698.53,NA
"CZE","SOCEXP","PUB","USD_CAP","A",2009,6096.932,NA
"CZE","SOCEXP","PUB","USD_CAP","A",2010,6095.704,NA
"CZE","SOCEXP","PUB","USD_CAP","A",2011,6231.601,NA
"CZE","SOCEXP","PUB","USD_CAP","A",2012,6271.046,NA
"CZE","SOCEXP","PUB","USD_CAP","A",2013,6519.553,NA
"CZE","SOCEXP","PUB","USD_CAP","A",2014,6466.604,NA
"CZE","SOCEXP","PUB","USD_CAP","A",2015,6529.999,NA
"CZE","SOCEXP","PUB","USD_CAP","A",2016,6545.078,NA
"CZE","SOCEXP","PUB","USD_CAP","A",2017,6888.612,NA
"CZE","SOCEXP","PUB","USD_CAP","A",2018,7150.607,NA
"CZE","SOCEXP","PUB","USD_CAP","A",2019,7477.65,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",1980,4.982,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",1981,5.035,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",1982,5.26,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",1983,5.438,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",1984,5.023,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",1985,4.51,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",1986,4.104,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",1987,4.129,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",1988,4.403,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",1989,4.748,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",1990,4.661,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",1991,4.943,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",1992,5.157,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",1993,5.732,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",1994,5.641,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",1995,5.098,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",1996,4.876,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",1997,4.614,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",1998,4.206,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",1999,3.977,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",2000,3.866,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",2001,3.849,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",2002,3.927,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",2003,4.356,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",2004,4.361,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",2005,3.935,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",2006,3.255,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",2007,4.502,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",2008,4.11,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",2009,5.081,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",2010,4.669,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",2011,4.504,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",2012,4.399,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",2013,5.105,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",2014,5.235,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",2015,4.674,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",2016,3.968,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",2017,3.965,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",2018,3.799,NA
"DNK","SOCEXP","PRIV","PC_GDP","A",2019,3.841,NA
"DNK","SOCEXP","PUB","PC_GDP","A",1980,20.259,NA
"DNK","SOCEXP","PUB","PC_GDP","A",1981,20.131,NA
"DNK","SOCEXP","PUB","PC_GDP","A",1982,19.967,NA
"DNK","SOCEXP","PUB","PC_GDP","A",1983,20.066,NA
"DNK","SOCEXP","PUB","PC_GDP","A",1984,19.233,NA
"DNK","SOCEXP","PUB","PC_GDP","A",1985,19.159,NA
"DNK","SOCEXP","PUB","PC_GDP","A",1986,19.673,NA
"DNK","SOCEXP","PUB","PC_GDP","A",1987,20.478,NA
"DNK","SOCEXP","PUB","PC_GDP","A",1988,21.48,NA
"DNK","SOCEXP","PUB","PC_GDP","A",1989,21.474,NA
"DNK","SOCEXP","PUB","PC_GDP","A",1990,21.949,NA
"DNK","SOCEXP","PUB","PC_GDP","A",1991,22.404,NA
"DNK","SOCEXP","PUB","PC_GDP","A",1992,22.6,NA
"DNK","SOCEXP","PUB","PC_GDP","A",1993,23.791,NA
"DNK","SOCEXP","PUB","PC_GDP","A",1994,25.424,NA
"DNK","SOCEXP","PUB","PC_GDP","A",1995,25.513,NA
"DNK","SOCEXP","PUB","PC_GDP","A",1996,24.946,NA
"DNK","SOCEXP","PUB","PC_GDP","A",1997,24.156,NA
"DNK","SOCEXP","PUB","PC_GDP","A",1998,23.741,NA
"DNK","SOCEXP","PUB","PC_GDP","A",1999,24.547,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2000,23.765,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2001,24.29,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2002,24.804,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2003,25.328,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2004,25.119,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2005,25.195,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2006,24.961,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2007,25.912,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2008,26.324,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2009,29.282,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2010,29.908,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2011,30.022,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2012,30.204,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2013,30.047,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2014,30.019,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2015,29.975,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2016,29.429,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2017,28.979,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2018,28.534,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2019,28.436,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2020,29.347,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2021,28.273,NA
"DNK","SOCEXP","PUB","PC_GDP","A",2022,26.164,NA
"DNK","SOCEXP","PUBNET","PC_GDP","A",1993,19.299,NA
"DNK","SOCEXP","PUBNET","PC_GDP","A",1995,19.296,NA
"DNK","SOCEXP","PUBNET","PC_GDP","A",1997,18.326,NA
"DNK","SOCEXP","PUBNET","PC_GDP","A",1999,18.882,NA
"DNK","SOCEXP","PUBNET","PC_GDP","A",2001,18.599,NA
"DNK","SOCEXP","PUBNET","PC_GDP","A",2003,19.514,NA
"DNK","SOCEXP","PUBNET","PC_GDP","A",2005,19.456,NA
"DNK","SOCEXP","PUBNET","PC_GDP","A",2007,20.257,NA
